2020-03-16 16:51:36,528 [restartedMain] DEBUG [o.s.b.context.config.ConfigFileApplicationListener] DeferredLog.java:222 - Loaded config file 'file:/D:/IdeaProjects/demo/target/classes/application.yml' (classpath:/application.yml)
2020-03-16 16:51:36,530 [restartedMain] DEBUG [o.s.boot.devtools.restart.ChangeableUrls] DeferredLog.java:222 - Matching URLs for reloading : [file:/D:/IdeaProjects/demo/target/classes/]
2020-03-16 16:51:36,530 [restartedMain] DEBUG [o.s.boot.devtools.settings.DevToolsSettings] DeferredLog.java:222 - Included patterns for restart : [/mybatis-plus-[\w-]+.jar]
2020-03-16 16:51:36,530 [restartedMain] DEBUG [o.s.boot.devtools.settings.DevToolsSettings] DeferredLog.java:222 - Excluded patterns for restart : [/spring-boot-actuator/target/classes/, /spring-boot-devtools/target/classes/, /spring-boot/target/classes/, /spring-boot-starter-[\w-]+/, /spring-boot-autoconfigure/target/classes/, /spring-boot-starter/target/classes/]
2020-03-16 16:51:36,531 [restartedMain] INFO  [o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor] DeferredLog.java:225 - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-03-16 16:51:36,531 [restartedMain] INFO  [o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor] DeferredLog.java:225 - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-03-16 16:51:36,531 [restartedMain] DEBUG [o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext] AbstractApplicationContext.java:595 - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4e7c4738
2020-03-16 16:51:36,547 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2020-03-16 16:51:36,557 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2020-03-16 16:51:36,600 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\config\KaptchaConfig.class]
2020-03-16 16:51:36,601 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\config\ShiroConfig.class]
2020-03-16 16:51:36,603 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\controller\KaptchaController.class]
2020-03-16 16:51:36,607 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\controller\LoginController.class]
2020-03-16 16:51:36,608 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\controller\SysDeptController.class]
2020-03-16 16:51:36,608 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\controller\SysMenuController.class]
2020-03-16 16:51:36,609 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\controller\SysRoleController.class]
2020-03-16 16:51:36,611 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\controller\SysUserController.class]
2020-03-16 16:51:36,612 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:443 - Ignored because not a concrete top-level class: file [D:\IdeaProjects\demo\target\classes\com\example\dao\SysMenuMapper.class]
2020-03-16 16:51:36,613 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:443 - Ignored because not a concrete top-level class: file [D:\IdeaProjects\demo\target\classes\com\example\dao\SysUserMapper.class]
2020-03-16 16:51:36,617 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\druidconfig\config\DruidConfiguration.class]
2020-03-16 16:51:36,622 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\exception\RRExceptionHandler.class]
2020-03-16 16:51:36,624 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\service\impl\SysDeptServiceImpl.class]
2020-03-16 16:51:36,624 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\service\impl\SysMenuServiceImpl.class]
2020-03-16 16:51:36,624 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\service\impl\SysRoleServiceImpl.class]
2020-03-16 16:51:36,624 [restartedMain] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\service\impl\SysUserServiceImpl.class]
2020-03-16 16:51:36,648 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.datasource.type' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,753 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.template.provider.cache' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,770 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.datasource.type' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,773 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.datasource.type' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,775 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.datasource.type' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,776 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,779 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.datasource.url' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,789 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,790 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,860 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.datasource.type' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:36,935 [restartedMain] DEBUG [o.s.beans.factory.xml.XmlBeanDefinitionReader] XmlBeanDefinitionReader.java:391 - Loaded 4 bean definitions from class path resource [druid-bean.xml]
2020-03-16 16:51:36,939 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\dao\SysDeptMapper.class]
2020-03-16 16:51:36,939 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\dao\SysMenuMapper.class]
2020-03-16 16:51:36,939 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\dao\SysRoleMapper.class]
2020-03-16 16:51:36,940 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\dao\SysUserMapper.class]
2020-03-16 16:51:36,940 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:180 - Creating MapperFactoryBean with name 'sysDeptMapper' and 'com.example.dao.SysDeptMapper' mapperInterface
2020-03-16 16:51:36,940 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:216 - Enabling autowire by type for MapperFactoryBean with name 'sysDeptMapper'.
2020-03-16 16:51:36,940 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:180 - Creating MapperFactoryBean with name 'sysMenuMapper' and 'com.example.dao.SysMenuMapper' mapperInterface
2020-03-16 16:51:36,940 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:216 - Enabling autowire by type for MapperFactoryBean with name 'sysMenuMapper'.
2020-03-16 16:51:36,940 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:180 - Creating MapperFactoryBean with name 'sysRoleMapper' and 'com.example.dao.SysRoleMapper' mapperInterface
2020-03-16 16:51:36,941 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:216 - Enabling autowire by type for MapperFactoryBean with name 'sysRoleMapper'.
2020-03-16 16:51:36,941 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:180 - Creating MapperFactoryBean with name 'sysUserMapper' and 'com.example.dao.SysUserMapper' mapperInterface
2020-03-16 16:51:36,941 [restartedMain] DEBUG [org.mybatis.spring.mapper.ClassPathMapperScanner] ClassPathMapperScanner.java:216 - Enabling autowire by type for MapperFactoryBean with name 'sysUserMapper'.
2020-03-16 16:51:36,976 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.template.provider.cache' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:37,017 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:37,020 [restartedMain] DEBUG [o.s.core.env.PropertySourcesPropertyResolver] PropertySourcesPropertyResolver.java:115 - Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
2020-03-16 16:51:37,120 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
2020-03-16 16:51:37,123 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBeanDefinitionValidator'
2020-03-16 16:51:37,143 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2020-03-16 16:51:37,144 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'servletComponentRegisteringPostProcessor'
2020-03-16 16:51:37,146 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
2020-03-16 16:51:37,146 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
2020-03-16 16:51:37,147 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
2020-03-16 16:51:37,150 [restartedMain] DEBUG [o.s.c.a.ClassPathScanningCandidateComponentProvider] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\druidconfig\filter\DruidWebStatFilter.class]
2020-03-16 16:51:37,150 [restartedMain] DEBUG [o.s.c.a.ClassPathScanningCandidateComponentProvider] ClassPathScanningCandidateComponentProvider.java:437 - Identified candidate component class: file [D:\IdeaProjects\demo\target\classes\com\example\druidconfig\sevlet\DruidStatViewServlet.class]
2020-03-16 16:51:37,153 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2020-03-16 16:51:37,153 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2020-03-16 16:51:37,155 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2020-03-16 16:51:37,155 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2020-03-16 16:51:37,155 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinderFactory'
2020-03-16 16:51:37,158 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2020-03-16 16:51:37,175 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'methodValidationPostProcessor'
2020-03-16 16:51:37,181 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] ConstructorResolver.java:806 - Autowiring by type from bean name 'methodValidationPostProcessor' via factory method to bean named 'environment'
2020-03-16 16:51:37,184 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'dataSourceInitializerPostProcessor'
2020-03-16 16:51:37,186 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2020-03-16 16:51:37,186 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] ConstructorResolver.java:806 - Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2020-03-16 16:51:37,188 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'getShiroFilter'
2020-03-16 16:51:37,188 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'authorizationAttributeSourceAdvisor'
2020-03-16 16:51:37,188 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'shiroConfig'
2020-03-16 16:51:37,188 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0'
2020-03-16 16:51:37,195 [restartedMain] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'druid-stat-pointcut' of type [org.springframework.aop.support.JdkRegexpMethodPointcut] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-16 16:51:37,196 [restartedMain] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' of type [org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-16 16:51:37,196 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2020-03-16 16:51:37,197 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2020-03-16 16:51:37,204 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'transactionAttributeSource'
2020-03-16 16:51:37,207 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'transactionInterceptor'
2020-03-16 16:51:37,207 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] ConstructorResolver.java:806 - Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource'
2020-03-16 16:51:37,210 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] ConstructorResolver.java:806 - Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource'
2020-03-16 16:51:37,210 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] ConstructorResolver.java:806 - Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionInterceptor'
2020-03-16 16:51:37,212 [restartedMain] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'shiroConfig' of type [com.example.config.ShiroConfig$$EnhancerBySpringCGLIB$$6f5ec325] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-16 16:51:37,213 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'getSecurityManager'
2020-03-16 16:51:37,213 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'getUserRealm'
2020-03-16 16:51:37,224 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'sysUserMapper'
2020-03-16 16:51:37,229 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'sqlSessionFactory'
2020-03-16 16:51:37,229 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration'
2020-03-16 16:51:37,229 [restartedMain] DEBUG [o.s.core.LocalVariableTableParameterNameDiscoverer] LocalVariableTableParameterNameDiscoverer.java:99 - Cannot find '.class' file for class [class com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration$$EnhancerBySpringCGLIB$$8e00fe02] - unable to determine constructor/method parameter names
2020-03-16 16:51:37,230 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'mybatis-plus-com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties'
2020-03-16 16:51:37,233 [restartedMain] DEBUG [org.apache.ibatis.logging.LogFactory] LogFactory.java:135 - Logging initialized using 'class org.apache.ibatis.logging.slf4j.Slf4jImpl' adapter.
2020-03-16 16:51:37,274 [restartedMain] DEBUG [c.b.mybatisplus.core.toolkit.GlobalConfigUtils] GlobalConfigUtils.java:120 - DeBug: MyBatis Plus Global configuration Initializing !
2020-03-16 16:51:37,278 [restartedMain] DEBUG [com.baomidou.mybatisplus.core.MybatisConfiguration] MybatisConfiguration.java:87 - addMappedStatement: com.baomidou.mybatisplus.core.mapper.SqlRunner.SelectList
2020-03-16 16:51:37,278 [restartedMain] DEBUG [com.baomidou.mybatisplus.core.MybatisConfiguration] MybatisConfiguration.java:87 - addMappedStatement: com.baomidou.mybatisplus.core.mapper.SqlRunner.SelectObjs
2020-03-16 16:51:37,278 [restartedMain] DEBUG [com.baomidou.mybatisplus.core.MybatisConfiguration] MybatisConfiguration.java:87 - addMappedStatement: com.baomidou.mybatisplus.core.mapper.SqlRunner.Insert
2020-03-16 16:51:37,279 [restartedMain] DEBUG [com.baomidou.mybatisplus.core.MybatisConfiguration] MybatisConfiguration.java:87 - addMappedStatement: com.baomidou.mybatisplus.core.mapper.SqlRunner.Update
2020-03-16 16:51:37,279 [restartedMain] DEBUG [com.baomidou.mybatisplus.core.MybatisConfiguration] MybatisConfiguration.java:87 - addMappedStatement: com.baomidou.mybatisplus.core.mapper.SqlRunner.Delete
2020-03-16 16:51:37,279 [restartedMain] DEBUG [com.baomidou.mybatisplus.core.MybatisConfiguration] MybatisConfiguration.java:87 - addMappedStatement: com.baomidou.mybatisplus.core.mapper.SqlRunner.Count
2020-03-16 16:51:37,289 [restartedMain] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'mybatis-plus-com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties' of type [com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-16 16:51:37,290 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] ConstructorResolver.java:806 - Autowiring by type from bean name 'com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration' via constructor to bean named 'mybatis-plus-com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties'
2020-03-16 16:51:37,290 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] ConstructorResolver.java:806 - Autowiring by type from bean name 'com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4e7c4738'
2020-03-16 16:51:37,292 [restartedMain] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration' of type [com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration$$EnhancerBySpringCGLIB$$8e00fe02] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-16 16:51:37,293 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'dataSource'
2020-03-16 16:51:37,293 [restartedMain] DEBUG [o.s.b.factory.support.DefaultListableBeanFactory] DefaultSingletonBeanRegistry.java:213 - Creating shared instance of singleton bean 'com.example.druidconfig.config.DruidConfiguration$Druid'
2020-03-16 16:51:37,293 [restartedMain] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'com.example.druidconfig.config.DruidConfiguration$Druid' of type [com.example.druidconfig.config.DruidConfiguration$Druid] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
